file,label
data\features\mel_spectrograms\fake\ai_346_1.npy,0
data\features\mel_spectrograms\fake\ai_794_3.npy,0
data\features\mel_spectrograms\real\22757_1.npy,1
data\features\mel_spectrograms\real\19318_0.npy,1
data\features\mel_spectrograms\fake\ai_510_2.npy,0
data\features\mel_spectrograms\fake\ai_898_2.npy,0
data\features\mel_spectrograms\fake\ai_4_1.npy,0
data\features\mel_spectrograms\real\human_0486_0.npy,1
data\features\mel_spectrograms\fake\ai_00830_0.npy,0
data\features\mel_spectrograms\real\20032_0.npy,1
data\features\mel_spectrograms\real\12924_1.npy,1
data\features\mel_spectrograms\real\21411_0.npy,1
data\features\mel_spectrograms\fake\ai_235_1.npy,0
data\features\mel_spectrograms\real\human_0311_0.npy,1
data\features\mel_spectrograms\fake\ai_00135_0.npy,0
data\features\mel_spectrograms\real\4791_0.npy,1
data\features\mel_spectrograms\fake\ai_867_3.npy,0
data\features\mel_spectrograms\fake\ai_404_1.npy,0
data\features\mel_spectrograms\fake\ai_00495_1.npy,0
data\features\mel_spectrograms\real\human_0810_1.npy,1
data\features\mel_spectrograms\fake\ai_430_1.npy,0
data\features\mel_spectrograms\fake\ai_679_3.npy,0
data\features\mel_spectrograms\real\20100_1.npy,1
data\features\mel_spectrograms\fake\ai_423_2.npy,0
data\features\mel_spectrograms\real\21767_1.npy,1
data\features\mel_spectrograms\fake\ai_158_1.npy,0
data\features\mel_spectrograms\real\2396_0.npy,1
data\features\mel_spectrograms\fake\ai_00538_1.npy,0
data\features\mel_spectrograms\real\human_0064_1.npy,1
data\features\mel_spectrograms\fake\ai_531_0.npy,0
data\features\mel_spectrograms\fake\ai_428_2.npy,0
data\features\mel_spectrograms\real\14160_0.npy,1
data\features\mel_spectrograms\real\human_0881_0.npy,1
data\features\mel_spectrograms\real\24695_0.npy,1
data\features\mel_spectrograms\real\human_0274_0.npy,1
data\features\mel_spectrograms\fake\ai_00397_0.npy,0
data\features\mel_spectrograms\fake\ai_720_0.npy,0
data\features\mel_spectrograms\fake\ai_59_1.npy,0
data\features\mel_spectrograms\fake\ai_566_1.npy,0
data\features\mel_spectrograms\fake\ai_01053_0.npy,0
data\features\mel_spectrograms\fake\ai_134_0.npy,0
data\features\mel_spectrograms\real\human_0171_0.npy,1
data\features\mel_spectrograms\fake\ai_403_2.npy,0
data\features\mel_spectrograms\fake\ai_153_0.npy,0
data\features\mel_spectrograms\real\19324_1.npy,1
data\features\mel_spectrograms\fake\ai_61_3.npy,0
data\features\mel_spectrograms\fake\ai_00206_1.npy,0
data\features\mel_spectrograms\fake\ai_419_0.npy,0
data\features\mel_spectrograms\fake\ai_00915_0.npy,0
data\features\mel_spectrograms\fake\ai_00065_1.npy,0
data\features\mel_spectrograms\real\human_0003_1.npy,1
data\features\mel_spectrograms\real\238_0.npy,1
data\features\mel_spectrograms\fake\ai_246_1.npy,0
data\features\mel_spectrograms\fake\ai_00124_0.npy,0
data\features\mel_spectrograms\fake\ai_00713_1.npy,0
data\features\mel_spectrograms\real\16160_1.npy,1
data\features\mel_spectrograms\real\21767_0.npy,1
data\features\mel_spectrograms\real\human_0441_0.npy,1
data\features\mel_spectrograms\real\6144_0.npy,1
data\features\mel_spectrograms\fake\ai_869_0.npy,0
data\features\mel_spectrograms\fake\ai_264_3.npy,0
data\features\mel_spectrograms\real\human_0453_1.npy,1
data\features\mel_spectrograms\fake\ai_967_2.npy,0
data\features\mel_spectrograms\fake\ai_394_1.npy,0
data\features\mel_spectrograms\fake\ai_683_2.npy,0
data\features\mel_spectrograms\real\human_0823_0.npy,1
data\features\mel_spectrograms\fake\ai_792_1.npy,0
data\features\mel_spectrograms\real\13906_0.npy,1
data\features\mel_spectrograms\real\human_0427_1.npy,1
data\features\mel_spectrograms\real\6267_0.npy,1
data\features\mel_spectrograms\real\14740_0.npy,1
data\features\mel_spectrograms\fake\ai_460_2.npy,0
data\features\mel_spectrograms\fake\ai_00330_1.npy,0
data\features\mel_spectrograms\real\24770_0.npy,1
data\features\mel_spectrograms\fake\ai_00919_1.npy,0
data\features\mel_spectrograms\fake\ai_01087_0.npy,0
data\features\mel_spectrograms\real\7618_0.npy,1
data\features\mel_spectrograms\fake\ai_373_2.npy,0
data\features\mel_spectrograms\real\17655_0.npy,1
data\features\mel_spectrograms\real\human_0791_0.npy,1
data\features\mel_spectrograms\real\11804_0.npy,1
data\features\mel_spectrograms\fake\ai_01033_0.npy,0
data\features\mel_spectrograms\fake\ai_364_2.npy,0
data\features\mel_spectrograms\real\6426_1.npy,1
data\features\mel_spectrograms\real\22851_0.npy,1
data\features\mel_spectrograms\fake\ai_22_3.npy,0
data\features\mel_spectrograms\fake\ai_00150_1.npy,0
data\features\mel_spectrograms\fake\ai_966_2.npy,0
data\features\mel_spectrograms\real\15385_1.npy,1
data\features\mel_spectrograms\fake\ai_01059_1.npy,0
data\features\mel_spectrograms\real\human_0118_1.npy,1
data\features\mel_spectrograms\fake\ai_648_2.npy,0
data\features\mel_spectrograms\real\13843_0.npy,1
data\features\mel_spectrograms\fake\ai_00002_0.npy,0
data\features\mel_spectrograms\fake\ai_51_4.npy,0
data\features\mel_spectrograms\fake\ai_00407_1.npy,0
data\features\mel_spectrograms\real\24416_0.npy,1
data\features\mel_spectrograms\fake\ai_00094_2.npy,0
data\features\mel_spectrograms\fake\ai_00424_1.npy,0
data\features\mel_spectrograms\fake\ai_116_1.npy,0
data\features\mel_spectrograms\real\human_0086_1.npy,1
data\features\mel_spectrograms\real\9944_1.npy,1
data\features\mel_spectrograms\fake\ai_447_3.npy,0
data\features\mel_spectrograms\real\15904_0.npy,1
data\features\mel_spectrograms\real\17403_0.npy,1
data\features\mel_spectrograms\real\human_0237_1.npy,1
data\features\mel_spectrograms\fake\ai_365_0.npy,0
data\features\mel_spectrograms\fake\ai_327_2.npy,0
data\features\mel_spectrograms\fake\ai_857_3.npy,0
data\features\mel_spectrograms\fake\ai_00588_1.npy,0
data\features\mel_spectrograms\fake\ai_822_0.npy,0
data\features\mel_spectrograms\real\7934_0.npy,1
data\features\mel_spectrograms\fake\ai_00834_0.npy,0
data\features\mel_spectrograms\fake\ai_174_0.npy,0
data\features\mel_spectrograms\fake\ai_364_3.npy,0
data\features\mel_spectrograms\real\human_0885_0.npy,1
data\features\mel_spectrograms\real\human_0141_0.npy,1
data\features\mel_spectrograms\real\286_0.npy,1
data\features\mel_spectrograms\fake\ai_00229_0.npy,0
data\features\mel_spectrograms\real\22524_1.npy,1
data\features\mel_spectrograms\fake\ai_812_1.npy,0
data\features\mel_spectrograms\real\human_0774_1.npy,1
data\features\mel_spectrograms\fake\ai_00857_0.npy,0
data\features\mel_spectrograms\fake\ai_00809_0.npy,0
data\features\mel_spectrograms\fake\ai_856_2.npy,0
data\features\mel_spectrograms\real\human_0389_1.npy,1
data\features\mel_spectrograms\fake\ai_00954_0.npy,0
data\features\mel_spectrograms\fake\ai_101_0.npy,0
data\features\mel_spectrograms\real\human_0725_0.npy,1
data\features\mel_spectrograms\fake\ai_00941_1.npy,0
data\features\mel_spectrograms\real\2259_1.npy,1
data\features\mel_spectrograms\fake\ai_589_3.npy,0
data\features\mel_spectrograms\real\human_0095_0.npy,1
data\features\mel_spectrograms\fake\ai_535_0.npy,0
data\features\mel_spectrograms\real\1679_0.npy,1
data\features\mel_spectrograms\fake\ai_00386_1.npy,0
data\features\mel_spectrograms\fake\ai_208_3.npy,0
data\features\mel_spectrograms\real\human_0084_0.npy,1
data\features\mel_spectrograms\fake\ai_32_1.npy,0
data\features\mel_spectrograms\fake\ai_826_0.npy,0
data\features\mel_spectrograms\fake\ai_968_2.npy,0
data\features\mel_spectrograms\real\human_0514_1.npy,1
data\features\mel_spectrograms\fake\ai_39_2.npy,0
data\features\mel_spectrograms\fake\ai_00499_0.npy,0
data\features\mel_spectrograms\fake\ai_858_3.npy,0
data\features\mel_spectrograms\real\7783_1.npy,1
data\features\mel_spectrograms\fake\ai_644_1.npy,0
data\features\mel_spectrograms\fake\ai_66_1.npy,0
data\features\mel_spectrograms\fake\ai_359_0.npy,0
data\features\mel_spectrograms\fake\ai_202_0.npy,0
data\features\mel_spectrograms\real\20032_1.npy,1
data\features\mel_spectrograms\fake\ai_00138_1.npy,0
data\features\mel_spectrograms\real\human_0284_1.npy,1
data\features\mel_spectrograms\fake\ai_411_0.npy,0
data\features\mel_spectrograms\real\12928_1.npy,1
data\features\mel_spectrograms\real\human_0771_0.npy,1
data\features\mel_spectrograms\fake\ai_408_3.npy,0
data\features\mel_spectrograms\fake\ai_00496_0.npy,0
data\features\mel_spectrograms\fake\ai_140_1.npy,0
data\features\mel_spectrograms\fake\ai_00282_1.npy,0
data\features\mel_spectrograms\real\15899_1.npy,1
data\features\mel_spectrograms\fake\ai_00024_0.npy,0
data\features\mel_spectrograms\fake\ai_109_2.npy,0
data\features\mel_spectrograms\real\13787_0.npy,1
data\features\mel_spectrograms\real\1027_0.npy,1
data\features\mel_spectrograms\real\11769_1.npy,1
data\features\mel_spectrograms\fake\ai_526_1.npy,0
data\features\mel_spectrograms\real\8282_0.npy,1
data\features\mel_spectrograms\fake\ai_640_0.npy,0
data\features\mel_spectrograms\fake\ai_636_1.npy,0
data\features\mel_spectrograms\fake\ai_00578_0.npy,0
data\features\mel_spectrograms\fake\ai_186_1.npy,0
data\features\mel_spectrograms\real\10296_1.npy,1
data\features\mel_spectrograms\fake\ai_00483_0.npy,0
data\features\mel_spectrograms\fake\ai_00620_1.npy,0
data\features\mel_spectrograms\real\human_0666_1.npy,1
data\features\mel_spectrograms\fake\ai_850_2.npy,0
data\features\mel_spectrograms\fake\ai_764_2.npy,0
data\features\mel_spectrograms\real\17114_0.npy,1
data\features\mel_spectrograms\fake\ai_615_2.npy,0
data\features\mel_spectrograms\fake\ai_639_0.npy,0
data\features\mel_spectrograms\fake\ai_712_0.npy,0
data\features\mel_spectrograms\real\9434_0.npy,1
data\features\mel_spectrograms\real\human_0762_0.npy,1
data\features\mel_spectrograms\fake\ai_818_1.npy,0
data\features\mel_spectrograms\fake\ai_00260_2.npy,0
data\features\mel_spectrograms\fake\ai_00580_2.npy,0
data\features\mel_spectrograms\real\human_0988_0.npy,1
data\features\mel_spectrograms\real\human_0413_1.npy,1
data\features\mel_spectrograms\real\18073_0.npy,1
data\features\mel_spectrograms\real\25167_0.npy,1
data\features\mel_spectrograms\fake\ai_692_1.npy,0
data\features\mel_spectrograms\real\human_0425_2.npy,1
data\features\mel_spectrograms\real\human_0930_2.npy,1
data\features\mel_spectrograms\real\21567_0.npy,1
data\features\mel_spectrograms\real\human_0913_0.npy,1
data\features\mel_spectrograms\fake\ai_796_3.npy,0
data\features\mel_spectrograms\fake\ai_591_0.npy,0
data\features\mel_spectrograms\fake\ai_785_1.npy,0
data\features\mel_spectrograms\fake\ai_513_3.npy,0
data\features\mel_spectrograms\fake\ai_673_1.npy,0
data\features\mel_spectrograms\fake\ai_00854_0.npy,0
data\features\mel_spectrograms\fake\ai_708_3.npy,0
data\features\mel_spectrograms\real\13642_0.npy,1
data\features\mel_spectrograms\real\5250_1.npy,1
data\features\mel_spectrograms\fake\ai_01019_1.npy,0
data\features\mel_spectrograms\real\human_0110_1.npy,1
data\features\mel_spectrograms\real\human_0384_0.npy,1
data\features\mel_spectrograms\real\23058_0.npy,1
data\features\mel_spectrograms\fake\ai_283_3.npy,0
data\features\mel_spectrograms\fake\ai_101_1.npy,0
data\features\mel_spectrograms\real\9740_0.npy,1
data\features\mel_spectrograms\fake\ai_82_1.npy,0
data\features\mel_spectrograms\fake\ai_00594_0.npy,0
data\features\mel_spectrograms\fake\ai_00615_0.npy,0
data\features\mel_spectrograms\fake\ai_00429_2.npy,0
data\features\mel_spectrograms\fake\ai_673_2.npy,0
data\features\mel_spectrograms\fake\ai_525_0.npy,0
data\features\mel_spectrograms\real\human_0405_1.npy,1
data\features\mel_spectrograms\real\22611_0.npy,1
data\features\mel_spectrograms\fake\ai_294_1.npy,0
data\features\mel_spectrograms\fake\ai_01068_1.npy,0
data\features\mel_spectrograms\fake\ai_00357_0.npy,0
data\features\mel_spectrograms\fake\ai_7_3.npy,0
data\features\mel_spectrograms\real\14534_0.npy,1
data\features\mel_spectrograms\fake\ai_665_1.npy,0
data\features\mel_spectrograms\fake\ai_00274_0.npy,0
data\features\mel_spectrograms\fake\ai_00257_2.npy,0
data\features\mel_spectrograms\fake\ai_867_2.npy,0
data\features\mel_spectrograms\real\human_0675_1.npy,1
data\features\mel_spectrograms\real\23272_1.npy,1
data\features\mel_spectrograms\real\8807_0.npy,1
data\features\mel_spectrograms\real\human_0201_0.npy,1
data\features\mel_spectrograms\fake\ai_848_2.npy,0
data\features\mel_spectrograms\fake\ai_00187_1.npy,0
data\features\mel_spectrograms\fake\ai_00462_1.npy,0
data\features\mel_spectrograms\real\4279_1.npy,1
data\features\mel_spectrograms\real\human_0471_0.npy,1
data\features\mel_spectrograms\fake\ai_836_2.npy,0
data\features\mel_spectrograms\fake\ai_720_3.npy,0
data\features\mel_spectrograms\real\13178_1.npy,1
data\features\mel_spectrograms\real\human_0797_2.npy,1
data\features\mel_spectrograms\fake\ai_538_2.npy,0
data\features\mel_spectrograms\fake\ai_8_0.npy,0
data\features\mel_spectrograms\fake\ai_272_2.npy,0
data\features\mel_spectrograms\real\human_0797_0.npy,1
data\features\mel_spectrograms\fake\ai_18_3.npy,0
data\features\mel_spectrograms\real\human_0202_1.npy,1
data\features\mel_spectrograms\real\human_0537_0.npy,1
data\features\mel_spectrograms\real\human_0074_0.npy,1
data\features\mel_spectrograms\fake\ai_668_1.npy,0
data\features\mel_spectrograms\fake\ai_233_2.npy,0
data\features\mel_spectrograms\real\human_0132_1.npy,1
data\features\mel_spectrograms\real\human_0958_1.npy,1
data\features\mel_spectrograms\fake\ai_221_0.npy,0
data\features\mel_spectrograms\fake\ai_785_3.npy,0
data\features\mel_spectrograms\fake\ai_00929_2.npy,0
data\features\mel_spectrograms\fake\ai_506_3.npy,0
data\features\mel_spectrograms\real\human_0428_0.npy,1
data\features\mel_spectrograms\fake\ai_00162_0.npy,0
data\features\mel_spectrograms\real\1204_0.npy,1
data\features\mel_spectrograms\fake\ai_00521_1.npy,0
data\features\mel_spectrograms\fake\ai_480_1.npy,0
data\features\mel_spectrograms\fake\ai_344_0.npy,0
data\features\mel_spectrograms\fake\ai_00792_2.npy,0
data\features\mel_spectrograms\fake\ai_580_2.npy,0
data\features\mel_spectrograms\real\human_0197_2.npy,1
data\features\mel_spectrograms\fake\ai_888_1.npy,0
data\features\mel_spectrograms\fake\ai_536_0.npy,0
data\features\mel_spectrograms\real\21722_1.npy,1
data\features\mel_spectrograms\real\human_0711_1.npy,1
data\features\mel_spectrograms\fake\ai_00922_0.npy,0
data\features\mel_spectrograms\fake\ai_878_2.npy,0
data\features\mel_spectrograms\fake\ai_00161_0.npy,0
data\features\mel_spectrograms\fake\ai_00323_0.npy,0
data\features\mel_spectrograms\real\human_0213_0.npy,1
data\features\mel_spectrograms\real\human_0314_1.npy,1
data\features\mel_spectrograms\fake\ai_654_1.npy,0
data\features\mel_spectrograms\fake\ai_00585_2.npy,0
data\features\mel_spectrograms\fake\ai_417_3.npy,0
data\features\mel_spectrograms\fake\ai_00684_1.npy,0
data\features\mel_spectrograms\real\24379_1.npy,1
data\features\mel_spectrograms\fake\ai_718_3.npy,0
data\features\mel_spectrograms\fake\ai_00535_1.npy,0
data\features\mel_spectrograms\fake\ai_00980_0.npy,0
data\features\mel_spectrograms\fake\ai_00063_1.npy,0
data\features\mel_spectrograms\real\human_0615_1.npy,1
data\features\mel_spectrograms\fake\ai_259_3.npy,0
data\features\mel_spectrograms\real\18947_0.npy,1
data\features\mel_spectrograms\fake\ai_226_3.npy,0
data\features\mel_spectrograms\fake\ai_00127_1.npy,0
data\features\mel_spectrograms\real\793_1.npy,1
data\features\mel_spectrograms\real\human_0789_1.npy,1
data\features\mel_spectrograms\real\human_0824_0.npy,1
data\features\mel_spectrograms\fake\ai_458_0.npy,0
data\features\mel_spectrograms\fake\ai_00097_1.npy,0
data\features\mel_spectrograms\real\20331_1.npy,1
data\features\mel_spectrograms\fake\ai_00932_1.npy,0
data\features\mel_spectrograms\fake\ai_00643_1.npy,0
data\features\mel_spectrograms\fake\ai_00989_0.npy,0
data\features\mel_spectrograms\fake\ai_477_0.npy,0
data\features\mel_spectrograms\real\15378_1.npy,1
data\features\mel_spectrograms\fake\ai_903_2.npy,0
data\features\mel_spectrograms\fake\ai_109_3.npy,0
data\features\mel_spectrograms\fake\ai_00181_0.npy,0
data\features\mel_spectrograms\fake\ai_00763_2.npy,0
data\features\mel_spectrograms\fake\ai_45_2.npy,0
data\features\mel_spectrograms\fake\ai_241_0.npy,0
data\features\mel_spectrograms\fake\ai_00913_1.npy,0
data\features\mel_spectrograms\real\human_0814_0.npy,1
data\features\mel_spectrograms\fake\ai_225_3.npy,0
data\features\mel_spectrograms\fake\ai_00447_0.npy,0
data\features\mel_spectrograms\fake\ai_51_3.npy,0
data\features\mel_spectrograms\fake\ai_889_0.npy,0
data\features\mel_spectrograms\real\8335_1.npy,1
data\features\mel_spectrograms\real\23222_0.npy,1
data\features\mel_spectrograms\real\human_0379_0.npy,1
data\features\mel_spectrograms\fake\ai_787_3.npy,0
data\features\mel_spectrograms\real\human_0066_1.npy,1
data\features\mel_spectrograms\fake\ai_749_0.npy,0
data\features\mel_spectrograms\real\10294_0.npy,1
data\features\mel_spectrograms\fake\ai_670_2.npy,0
data\features\mel_spectrograms\fake\ai_00303_0.npy,0
data\features\mel_spectrograms\real\20020_0.npy,1
data\features\mel_spectrograms\fake\ai_00467_1.npy,0
data\features\mel_spectrograms\fake\ai_915_0.npy,0
data\features\mel_spectrograms\fake\ai_00352_0.npy,0
data\features\mel_spectrograms\fake\ai_233_3.npy,0
data\features\mel_spectrograms\fake\ai_128_2.npy,0
data\features\mel_spectrograms\fake\ai_155_2.npy,0
data\features\mel_spectrograms\fake\ai_853_3.npy,0
data\features\mel_spectrograms\fake\ai_140_0.npy,0
data\features\mel_spectrograms\fake\ai_00856_0.npy,0
data\features\mel_spectrograms\real\6144_1.npy,1
data\features\mel_spectrograms\real\2222_0.npy,1
data\features\mel_spectrograms\real\human_0150_0.npy,1
data\features\mel_spectrograms\fake\ai_380_1.npy,0
data\features\mel_spectrograms\fake\ai_502_1.npy,0
data\features\mel_spectrograms\fake\ai_00184_1.npy,0
data\features\mel_spectrograms\fake\ai_588_0.npy,0
data\features\mel_spectrograms\fake\ai_176_2.npy,0
data\features\mel_spectrograms\fake\ai_00330_0.npy,0
data\features\mel_spectrograms\real\human_0956_1.npy,1
data\features\mel_spectrograms\real\human_0471_1.npy,1
data\features\mel_spectrograms\real\26686_1.npy,1
data\features\mel_spectrograms\real\13906_1.npy,1
data\features\mel_spectrograms\fake\ai_00189_1.npy,0
data\features\mel_spectrograms\real\human_0298_1.npy,1
data\features\mel_spectrograms\fake\ai_01064_1.npy,0
data\features\mel_spectrograms\fake\ai_00036_1.npy,0
data\features\mel_spectrograms\real\9011_1.npy,1
data\features\mel_spectrograms\real\human_0436_1.npy,1
data\features\mel_spectrograms\real\human_0226_0.npy,1
data\features\mel_spectrograms\fake\ai_00920_0.npy,0
data\features\mel_spectrograms\fake\ai_00612_2.npy,0
data\features\mel_spectrograms\real\human_0789_0.npy,1
data\features\mel_spectrograms\fake\ai_519_2.npy,0
data\features\mel_spectrograms\fake\ai_00110_0.npy,0
